State,County,State_FIPS,County_FIPS
Alabama,"Autauga County, Alabama",01,001
Alabama,"Baldwin County, Alabama",01,003
Alabama,"Barbour County, Alabama",01,005
Alabama,"Bibb County, Alabama",01,007
Alabama,"Blount County, Alabama",01,009
Alabama,"Bullock County, Alabama",01,011
Alabama,"Butler County, Alabama",01,013
Alabama,"Calhoun County, Alabama",01,015
Alabama,"Chambers County, Alabama",01,017
Alabama,"Cherokee County, Alabama",01,019
Alabama,"Chilton County, Alabama",01,021
Alabama,"Choctaw County, Alabama",01,023
Alabama,"Clarke County, Alabama",01,025
Alabama,"Clay County, Alabama",01,027
Alabama,"Cleburne County, Alabama",01,029
Alabama,"Coffee County, Alabama",01,031
Alabama,"Colbert County, Alabama",01,033
Alabama,"Conecuh County, Alabama",01,035
Alabama,"Coosa County, Alabama",01,037
Alabama,"Covington County, Alabama",01,039
Alabama,"Crenshaw County, Alabama",01,041
Alabama,"Cullman County, Alabama",01,043
Alabama,"Dale County, Alabama",01,045
Alabama,"Dallas County, Alabama",01,047
Alabama,"DeKalb County, Alabama",01,049
Alabama,"Elmore County, Alabama",01,051
Alabama,"Escambia County, Alabama",01,053
Alabama,"Etowah County, Alabama",01,055
Alabama,"Fayette County, Alabama",01,057
Alabama,"Franklin County, Alabama",01,059
Alabama,"Geneva County, Alabama",01,061
Alabama,"Greene County, Alabama",01,063
Alabama,"Hale County, Alabama",01,065
Alabama,"Henry County, Alabama",01,067
Alabama,"Houston County, Alabama",01,069
Alabama,"Jackson County, Alabama",01,071
Alabama,"Jefferson County, Alabama",01,073
Alabama,"Lamar County, Alabama",01,075
Alabama,"Lauderdale County, Alabama",01,077
Alabama,"Lawrence County, Alabama",01,079
Alabama,"Lee County, Alabama",01,081
Alabama,"Limestone County, Alabama",01,083
Alabama,"Lowndes County, Alabama",01,085
Alabama,"Macon County, Alabama",01,087
Alabama,"Madison County, Alabama",01,089
Alabama,"Marengo County, Alabama",01,091
Alabama,"Marion County, Alabama",01,093
Alabama,"Marshall County, Alabama",01,095
Alabama,"Mobile County, Alabama",01,097
Alabama,"Monroe County, Alabama",01,099
Alabama,"Montgomery County, Alabama",01,101
Alabama,"Morgan County, Alabama",01,103
Alabama,"Perry County, Alabama",01,105
Alabama,"Pickens County, Alabama",01,107
Alabama,"Pike County, Alabama",01,109
Alabama,"Randolph County, Alabama",01,111
Alabama,"Russell County, Alabama",01,113
Alabama,"Shelby County, Alabama",01,117
Alabama,"St. Clair County, Alabama",01,115
Alabama,"Sumter County, Alabama",01,119
Alabama,"Talladega County, Alabama",01,121
Alabama,"Tallapoosa County, Alabama",01,123
Alabama,"Tuscaloosa County, Alabama",01,125
Alabama,"Walker County, Alabama",01,127
Alabama,"Washington County, Alabama",01,129
Alabama,"Wilcox County, Alabama",01,131
Alabama,"Winston County, Alabama",01,133
Alaska,"Aleutians East Borough, Alaska",02,013
Alaska,"Aleutians West Census Area, Alaska",02,016
Alaska,"Anchorage Municipality, Alaska",02,020
Alaska,"Bethel Census Area, Alaska",02,050
Alaska,"Bristol Bay Borough, Alaska",02,060
Alaska,"Denali Borough, Alaska",02,068
Alaska,"Dillingham Census Area, Alaska",02,070
Alaska,"Fairbanks North Star Borough, Alaska",02,090
Alaska,"Haines Borough, Alaska",02,100
Alaska,"Hoonah-Angoon Census Area, Alaska",02,105
Alaska,"Juneau City and Borough, Alaska",02,110
Alaska,"Kenai Peninsula Borough, Alaska",02,122
Alaska,"Ketchikan Gateway Borough, Alaska",02,130
Alaska,"Kodiak Island Borough, Alaska",02,150
Alaska,"Kusilvak Census Area, Alaska",02,158
Alaska,"Lake and Peninsula Borough, Alaska",02,164
Alaska,"Matanuska-Susitna Borough, Alaska",02,170
Alaska,"Nome Census Area, Alaska",02,180
Alaska,"North Slope Borough, Alaska",02,185
Alaska,"Northwest Arctic Borough, Alaska",02,188
Alaska,"Petersburg Borough, Alaska",02,195
Alaska,"Prince of Wales-Hyder Census Area, Alaska",02,198
Alaska,"Sitka City and Borough, Alaska",02,220
Alaska,"Skagway Municipality, Alaska",02,230
Alaska,"Southeast Fairbanks Census Area, Alaska",02,240
Alaska,"Valdez-Cordova Census Area, Alaska",02,261
Alaska,"Wrangell City and Borough, Alaska",02,275
Alaska,"Yakutat City and Borough, Alaska",02,282
Alaska,"Yukon-Koyukuk Census Area, Alaska",02,290
Arizona,"Apache County, Arizona",04,001
Arizona,"Cochise County, Arizona",04,003
Arizona,"Coconino County, Arizona",04,005
Arizona,"Gila County, Arizona",04,007
Arizona,"Graham County, Arizona",04,009
Arizona,"Greenlee County, Arizona",04,011
Arizona,"La Paz County, Arizona",04,012
Arizona,"Maricopa County, Arizona",04,013
Arizona,"Mohave County, Arizona",04,015
Arizona,"Navajo County, Arizona",04,017
Arizona,"Pima County, Arizona",04,019
Arizona,"Pinal County, Arizona",04,021
Arizona,"Santa Cruz County, Arizona",04,023
Arizona,"Yavapai County, Arizona",04,025
Arizona,"Yuma County, Arizona",04,027
Arkansas,"Arkansas County, Arkansas",05,001
Arkansas,"Ashley County, Arkansas",05,003
Arkansas,"Baxter County, Arkansas",05,005
Arkansas,"Benton County, Arkansas",05,007
Arkansas,"Boone County, Arkansas",05,009
Arkansas,"Bradley County, Arkansas",05,011
Arkansas,"Calhoun County, Arkansas",05,013
Arkansas,"Carroll County, Arkansas",05,015
Arkansas,"Chicot County, Arkansas",05,017
Arkansas,"Clark County, Arkansas",05,019
Arkansas,"Clay County, Arkansas",05,021
Arkansas,"Cleburne County, Arkansas",05,023
Arkansas,"Cleveland County, Arkansas",05,025
Arkansas,"Columbia County, Arkansas",05,027
Arkansas,"Conway County, Arkansas",05,029
Arkansas,"Craighead County, Arkansas",05,031
Arkansas,"Crawford County, Arkansas",05,033
Arkansas,"Crittenden County, Arkansas",05,035
Arkansas,"Cross County, Arkansas",05,037
Arkansas,"Dallas County, Arkansas",05,039
Arkansas,"Desha County, Arkansas",05,041
Arkansas,"Drew County, Arkansas",05,043
Arkansas,"Faulkner County, Arkansas",05,045
Arkansas,"Franklin County, Arkansas",05,047
Arkansas,"Fulton County, Arkansas",05,049
Arkansas,"Garland County, Arkansas",05,051
Arkansas,"Grant County, Arkansas",05,053
Arkansas,"Greene County, Arkansas",05,055
Arkansas,"Hempstead County, Arkansas",05,057
Arkansas,"Hot Spring County, Arkansas",05,059
Arkansas,"Howard County, Arkansas",05,061
Arkansas,"Independence County, Arkansas",05,063
Arkansas,"Izard County, Arkansas",05,065
Arkansas,"Jackson County, Arkansas",05,067
Arkansas,"Jefferson County, Arkansas",05,069
Arkansas,"Johnson County, Arkansas",05,071
Arkansas,"Lafayette County, Arkansas",05,073
Arkansas,"Lawrence County, Arkansas",05,075
Arkansas,"Lee County, Arkansas",05,077
Arkansas,"Lincoln County, Arkansas",05,079
Arkansas,"Little River County, Arkansas",05,081
Arkansas,"Logan County, Arkansas",05,083
Arkansas,"Lonoke County, Arkansas",05,085
Arkansas,"Madison County, Arkansas",05,087
Arkansas,"Marion County, Arkansas",05,089
Arkansas,"Miller County, Arkansas",05,091
Arkansas,"Mississippi County, Arkansas",05,093
Arkansas,"Monroe County, Arkansas",05,095
Arkansas,"Montgomery County, Arkansas",05,097
Arkansas,"Nevada County, Arkansas",05,099
Arkansas,"Newton County, Arkansas",05,101
Arkansas,"Ouachita County, Arkansas",05,103
Arkansas,"Perry County, Arkansas",05,105
Arkansas,"Phillips County, Arkansas",05,107
Arkansas,"Pike County, Arkansas",05,109
Arkansas,"Poinsett County, Arkansas",05,111
Arkansas,"Polk County, Arkansas",05,113
Arkansas,"Pope County, Arkansas",05,115
Arkansas,"Prairie County, Arkansas",05,117
Arkansas,"Pulaski County, Arkansas",05,119
Arkansas,"Randolph County, Arkansas",05,121
Arkansas,"Saline County, Arkansas",05,125
Arkansas,"Scott County, Arkansas",05,127
Arkansas,"Searcy County, Arkansas",05,129
Arkansas,"Sebastian County, Arkansas",05,131
Arkansas,"Sevier County, Arkansas",05,133
Arkansas,"Sharp County, Arkansas",05,135
Arkansas,"St. Francis County, Arkansas",05,123
Arkansas,"Stone County, Arkansas",05,137
Arkansas,"Union County, Arkansas",05,139
Arkansas,"Van Buren County, Arkansas",05,141
Arkansas,"Washington County, Arkansas",05,143
Arkansas,"White County, Arkansas",05,145
Arkansas,"Woodruff County, Arkansas",05,147
Arkansas,"Yell County, Arkansas",05,149
California,"Alameda County, California",06,001
California,"Alpine County, California",06,003
California,"Amador County, California",06,005
California,"Butte County, California",06,007
California,"Calaveras County, California",06,009
California,"Colusa County, California",06,011
California,"Contra Costa County, California",06,013
California,"Del Norte County, California",06,015
California,"El Dorado County, California",06,017
California,"Fresno County, California",06,019
California,"Glenn County, California",06,021
California,"Humboldt County, California",06,023
California,"Imperial County, California",06,025
California,"Inyo County, California",06,027
California,"Kern County, California",06,029
California,"Kings County, California",06,031
California,"Lake County, California",06,033
California,"Lassen County, California",06,035
California,"Los Angeles County, California",06,037
California,"Madera County, California",06,039
California,"Marin County, California",06,041
California,"Mariposa County, California",06,043
California,"Mendocino County, California",06,045
California,"Merced County, California",06,047
California,"Modoc County, California",06,049
California,"Mono County, California",06,051
California,"Monterey County, California",06,053
California,"Napa County, California",06,055
California,"Nevada County, California",06,057
California,"Orange County, California",06,059
California,"Placer County, California",06,061
California,"Plumas County, California",06,063
California,"Riverside County, California",06,065
California,"Sacramento County, California",06,067
California,"San Benito County, California",06,069
California,"San Bernardino County, California",06,071
California,"San Diego County, California",06,073
California,"San Francisco County, California",06,075
California,"San Joaquin County, California",06,077
California,"San Luis Obispo County, California",06,079
California,"San Mateo County, California",06,081
California,"Santa Barbara County, California",06,083
California,"Santa Clara County, California",06,085
California,"Santa Cruz County, California",06,087
California,"Shasta County, California",06,089
California,"Sierra County, California",06,091
California,"Siskiyou County, California",06,093
California,"Solano County, California",06,095
California,"Sonoma County, California",06,097
California,"Stanislaus County, California",06,099
California,"Sutter County, California",06,101
California,"Tehama County, California",06,103
California,"Trinity County, California",06,105
California,"Tulare County, California",06,107
California,"Tuolumne County, California",06,109
California,"Ventura County, California",06,111
California,"Yolo County, California",06,113
California,"Yuba County, California",06,115
Colorado,"Adams County, Colorado",08,001
Colorado,"Alamosa County, Colorado",08,003
Colorado,"Arapahoe County, Colorado",08,005
Colorado,"Archuleta County, Colorado",08,007
Colorado,"Baca County, Colorado",08,009
Colorado,"Bent County, Colorado",08,011
Colorado,"Boulder County, Colorado",08,013
Colorado,"Broomfield County, Colorado",08,014
Colorado,"Chaffee County, Colorado",08,015
Colorado,"Cheyenne County, Colorado",08,017
Colorado,"Clear Creek County, Colorado",08,019
Colorado,"Conejos County, Colorado",08,021
Colorado,"Costilla County, Colorado",08,023
Colorado,"Crowley County, Colorado",08,025
Colorado,"Custer County, Colorado",08,027
Colorado,"Delta County, Colorado",08,029
Colorado,"Denver County, Colorado",08,031
Colorado,"Dolores County, Colorado",08,033
Colorado,"Douglas County, Colorado",08,035
Colorado,"Eagle County, Colorado",08,037
Colorado,"El Paso County, Colorado",08,041
Colorado,"Elbert County, Colorado",08,039
Colorado,"Fremont County, Colorado",08,043
Colorado,"Garfield County, Colorado",08,045
Colorado,"Gilpin County, Colorado",08,047
Colorado,"Grand County, Colorado",08,049
Colorado,"Gunnison County, Colorado",08,051
Colorado,"Hinsdale County, Colorado",08,053
Colorado,"Huerfano County, Colorado",08,055
Colorado,"Jackson County, Colorado",08,057
Colorado,"Jefferson County, Colorado",08,059
Colorado,"Kiowa County, Colorado",08,061
Colorado,"Kit Carson County, Colorado",08,063
Colorado,"La Plata County, Colorado",08,067
Colorado,"Lake County, Colorado",08,065
Colorado,"Larimer County, Colorado",08,069
Colorado,"Las Animas County, Colorado",08,071
Colorado,"Lincoln County, Colorado",08,073
Colorado,"Logan County, Colorado",08,075
Colorado,"Mesa County, Colorado",08,077
Colorado,"Mineral County, Colorado",08,079
Colorado,"Moffat County, Colorado",08,081
Colorado,"Montezuma County, Colorado",08,083
Colorado,"Montrose County, Colorado",08,085
Colorado,"Morgan County, Colorado",08,087
Colorado,"Otero County, Colorado",08,089
Colorado,"Ouray County, Colorado",08,091
Colorado,"Park County, Colorado",08,093
Colorado,"Phillips County, Colorado",08,095
Colorado,"Pitkin County, Colorado",08,097
Colorado,"Prowers County, Colorado",08,099
Colorado,"Pueblo County, Colorado",08,101
Colorado,"Rio Blanco County, Colorado",08,103
Colorado,"Rio Grande County, Colorado",08,105
Colorado,"Routt County, Colorado",08,107
Colorado,"Saguache County, Colorado",08,109
Colorado,"San Juan County, Colorado",08,111
Colorado,"San Miguel County, Colorado",08,113
Colorado,"Sedgwick County, Colorado",08,115
Colorado,"Summit County, Colorado",08,117
Colorado,"Teller County, Colorado",08,119
Colorado,"Washington County, Colorado",08,121
Colorado,"Weld County, Colorado",08,123
Colorado,"Yuma County, Colorado",08,125
Connecticut,"Fairfield County, Connecticut",09,001
Connecticut,"Hartford County, Connecticut",09,003
Connecticut,"Litchfield County, Connecticut",09,005
Connecticut,"Middlesex County, Connecticut",09,007
Connecticut,"New Haven County, Connecticut",09,009
Connecticut,"New London County, Connecticut",09,011
Connecticut,"Tolland County, Connecticut",09,013
Connecticut,"Windham County, Connecticut",09,015
Delaware,"Kent County, Delaware",10,001
Delaware,"New Castle County, Delaware",10,003
Delaware,"Sussex County, Delaware",10,005
District of Columbia,"District of Columbia, District of Columbia",11,001
Florida,"Alachua County, Florida",12,001
Florida,"Baker County, Florida",12,003
Florida,"Bay County, Florida",12,005
Florida,"Bradford County, Florida",12,007
Florida,"Brevard County, Florida",12,009
Florida,"Broward County, Florida",12,011
Florida,"Calhoun County, Florida",12,013
Florida,"Charlotte County, Florida",12,015
Florida,"Citrus County, Florida",12,017
Florida,"Clay County, Florida",12,019
Florida,"Collier County, Florida",12,021
Florida,"Columbia County, Florida",12,023
Florida,"DeSoto County, Florida",12,027
Florida,"Dixie County, Florida",12,029
Florida,"Duval County, Florida",12,031
Florida,"Escambia County, Florida",12,033
Florida,"Flagler County, Florida",12,035
Florida,"Franklin County, Florida",12,037
Florida,"Gadsden County, Florida",12,039
Florida,"Gilchrist County, Florida",12,041
Florida,"Glades County, Florida",12,043
Florida,"Gulf County, Florida",12,045
Florida,"Hamilton County, Florida",12,047
Florida,"Hardee County, Florida",12,049
Florida,"Hendry County, Florida",12,051
Florida,"Hernando County, Florida",12,053
Florida,"Highlands County, Florida",12,055
Florida,"Hillsborough County, Florida",12,057
Florida,"Holmes County, Florida",12,059
Florida,"Indian River County, Florida",12,061
Florida,"Jackson County, Florida",12,063
Florida,"Jefferson County, Florida",12,065
Florida,"Lafayette County, Florida",12,067
Florida,"Lake County, Florida",12,069
Florida,"Lee County, Florida",12,071
Florida,"Leon County, Florida",12,073
Florida,"Levy County, Florida",12,075
Florida,"Liberty County, Florida",12,077
Florida,"Madison County, Florida",12,079
Florida,"Manatee County, Florida",12,081
Florida,"Marion County, Florida",12,083
Florida,"Martin County, Florida",12,085
Florida,"Miami-Dade County, Florida",12,086
Florida,"Monroe County, Florida",12,087
Florida,"Nassau County, Florida",12,089
Florida,"Okaloosa County, Florida",12,091
Florida,"Okeechobee County, Florida",12,093
Florida,"Orange County, Florida",12,095
Florida,"Osceola County, Florida",12,097
Florida,"Palm Beach County, Florida",12,099
Florida,"Pasco County, Florida",12,101
Florida,"Pinellas County, Florida",12,103
Florida,"Polk County, Florida",12,105
Florida,"Putnam County, Florida",12,107
Florida,"Santa Rosa County, Florida",12,113
Florida,"Sarasota County, Florida",12,115
Florida,"Seminole County, Florida",12,117
Florida,"St. Johns County, Florida",12,109
Florida,"St. Lucie County, Florida",12,111
Florida,"Sumter County, Florida",12,119
Florida,"Suwannee County, Florida",12,121
Florida,"Taylor County, Florida",12,123
Florida,"Union County, Florida",12,125
Florida,"Volusia County, Florida",12,127
Florida,"Wakulla County, Florida",12,129
Florida,"Walton County, Florida",12,131
Florida,"Washington County, Florida",12,133
Georgia,"Appling County, Georgia",13,001
Georgia,"Atkinson County, Georgia",13,003
Georgia,"Bacon County, Georgia",13,005
Georgia,"Baker County, Georgia",13,007
Georgia,"Baldwin County, Georgia",13,009
Georgia,"Banks County, Georgia",13,011
Georgia,"Barrow County, Georgia",13,013
Georgia,"Bartow County, Georgia",13,015
Georgia,"Ben Hill County, Georgia",13,017
Georgia,"Berrien County, Georgia",13,019
Georgia,"Bibb County, Georgia",13,021
Georgia,"Bleckley County, Georgia",13,023
Georgia,"Brantley County, Georgia",13,025
Georgia,"Brooks County, Georgia",13,027
Georgia,"Bryan County, Georgia",13,029
Georgia,"Bulloch County, Georgia",13,031
Georgia,"Burke County, Georgia",13,033
Georgia,"Butts County, Georgia",13,035
Georgia,"Calhoun County, Georgia",13,037
Georgia,"Camden County, Georgia",13,039
Georgia,"Candler County, Georgia",13,043
Georgia,"Carroll County, Georgia",13,045
Georgia,"Catoosa County, Georgia",13,047
Georgia,"Charlton County, Georgia",13,049
Georgia,"Chatham County, Georgia",13,051
Georgia,"Chattahoochee County, Georgia",13,053
Georgia,"Chattooga County, Georgia",13,055
Georgia,"Cherokee County, Georgia",13,057
Georgia,"Clarke County, Georgia",13,059
Georgia,"Clay County, Georgia",13,061
Georgia,"Clayton County, Georgia",13,063
Georgia,"Clinch County, Georgia",13,065
Georgia,"Cobb County, Georgia",13,067
Georgia,"Coffee County, Georgia",13,069
Georgia,"Colquitt County, Georgia",13,071
Georgia,"Columbia County, Georgia",13,073
Georgia,"Cook County, Georgia",13,075
Georgia,"Coweta County, Georgia",13,077
Georgia,"Crawford County, Georgia",13,079
Georgia,"Crisp County, Georgia",13,081
Georgia,"Dade County, Georgia",13,083
Georgia,"Dawson County, Georgia",13,085
Georgia,"DeKalb County, Georgia",13,089
Georgia,"Decatur County, Georgia",13,087
Georgia,"Dodge County, Georgia",13,091
Georgia,"Dooly County, Georgia",13,093
Georgia,"Dougherty County, Georgia",13,095
Georgia,"Douglas County, Georgia",13,097
Georgia,"Early County, Georgia",13,099
Georgia,"Echols County, Georgia",13,101
Georgia,"Effingham County, Georgia",13,103
Georgia,"Elbert County, Georgia",13,105
Georgia,"Emanuel County, Georgia",13,107
Georgia,"Evans County, Georgia",13,109
Georgia,"Fannin County, Georgia",13,111
Georgia,"Fayette County, Georgia",13,113
Georgia,"Floyd County, Georgia",13,115
Georgia,"Forsyth County, Georgia",13,117
Georgia,"Franklin County, Georgia",13,119
Georgia,"Fulton County, Georgia",13,121
Georgia,"Gilmer County, Georgia",13,123
Georgia,"Glascock County, Georgia",13,125
Georgia,"Glynn County, Georgia",13,127
Georgia,"Gordon County, Georgia",13,129
Georgia,"Grady County, Georgia",13,131
Georgia,"Greene County, Georgia",13,133
Georgia,"Gwinnett County, Georgia",13,135
Georgia,"Habersham County, Georgia",13,137
Georgia,"Hall County, Georgia",13,139
Georgia,"Hancock County, Georgia",13,141
Georgia,"Haralson County, Georgia",13,143
Georgia,"Harris County, Georgia",13,145
Georgia,"Hart County, Georgia",13,147
Georgia,"Heard County, Georgia",13,149
Georgia,"Henry County, Georgia",13,151
Georgia,"Houston County, Georgia",13,153
Georgia,"Irwin County, Georgia",13,155
Georgia,"Jackson County, Georgia",13,157
Georgia,"Jasper County, Georgia",13,159
Georgia,"Jeff Davis County, Georgia",13,161
Georgia,"Jefferson County, Georgia",13,163
Georgia,"Jenkins County, Georgia",13,165
Georgia,"Johnson County, Georgia",13,167
Georgia,"Jones County, Georgia",13,169
Georgia,"Lamar County, Georgia",13,171
Georgia,"Lanier County, Georgia",13,173
Georgia,"Laurens County, Georgia",13,175
Georgia,"Lee County, Georgia",13,177
Georgia,"Liberty County, Georgia",13,179
Georgia,"Lincoln County, Georgia",13,181
Georgia,"Long County, Georgia",13,183
Georgia,"Lowndes County, Georgia",13,185
Georgia,"Lumpkin County, Georgia",13,187
Georgia,"Macon County, Georgia",13,193
Georgia,"Madison County, Georgia",13,195
Georgia,"Marion County, Georgia",13,197
Georgia,"McDuffie County, Georgia",13,189
Georgia,"McIntosh County, Georgia",13,191
Georgia,"Meriwether County, Georgia",13,199
Georgia,"Miller County, Georgia",13,201
Georgia,"Mitchell County, Georgia",13,205
Georgia,"Monroe County, Georgia",13,207
Georgia,"Montgomery County, Georgia",13,209
Georgia,"Morgan County, Georgia",13,211
Georgia,"Murray County, Georgia",13,213
Georgia,"Muscogee County, Georgia",13,215
Georgia,"Newton County, Georgia",13,217
Georgia,"Oconee County, Georgia",13,219
Georgia,"Oglethorpe County, Georgia",13,221
Georgia,"Paulding County, Georgia",13,223
Georgia,"Peach County, Georgia",13,225
Georgia,"Pickens County, Georgia",13,227
Georgia,"Pierce County, Georgia",13,229
Georgia,"Pike County, Georgia",13,231
Georgia,"Polk County, Georgia",13,233
Georgia,"Pulaski County, Georgia",13,235
Georgia,"Putnam County, Georgia",13,237
Georgia,"Quitman County, Georgia",13,239
Georgia,"Rabun County, Georgia",13,241
Georgia,"Randolph County, Georgia",13,243
Georgia,"Richmond County, Georgia",13,245
Georgia,"Rockdale County, Georgia",13,247
Georgia,"Schley County, Georgia",13,249
Georgia,"Screven County, Georgia",13,251
Georgia,"Seminole County, Georgia",13,253
Georgia,"Spalding County, Georgia",13,255
Georgia,"Stephens County, Georgia",13,257
Georgia,"Stewart County, Georgia",13,259
Georgia,"Sumter County, Georgia",13,261
Georgia,"Talbot County, Georgia",13,263
Georgia,"Taliaferro County, Georgia",13,265
Georgia,"Tattnall County, Georgia",13,267
Georgia,"Taylor County, Georgia",13,269
Georgia,"Telfair County, Georgia",13,271
Georgia,"Terrell County, Georgia",13,273
Georgia,"Thomas County, Georgia",13,275
Georgia,"Tift County, Georgia",13,277
Georgia,"Toombs County, Georgia",13,279
Georgia,"Towns County, Georgia",13,281
Georgia,"Treutlen County, Georgia",13,283
Georgia,"Troup County, Georgia",13,285
Georgia,"Turner County, Georgia",13,287
Georgia,"Twiggs County, Georgia",13,289
Georgia,"Union County, Georgia",13,291
Georgia,"Upson County, Georgia",13,293
Georgia,"Walker County, Georgia",13,295
Georgia,"Walton County, Georgia",13,297
Georgia,"Ware County, Georgia",13,299
Georgia,"Warren County, Georgia",13,301
Georgia,"Washington County, Georgia",13,303
Georgia,"Wayne County, Georgia",13,305
Georgia,"Webster County, Georgia",13,307
Georgia,"Wheeler County, Georgia",13,309
Georgia,"White County, Georgia",13,311
Georgia,"Whitfield County, Georgia",13,313
Georgia,"Wilcox County, Georgia",13,315
Georgia,"Wilkes County, Georgia",13,317
Georgia,"Wilkinson County, Georgia",13,319
Georgia,"Worth County, Georgia",13,321
Hawaii,"Hawaii County, Hawaii",15,001
Hawaii,"Honolulu County, Hawaii",15,003
Hawaii,"Kalawao County, Hawaii",15,005
Hawaii,"Kauai County, Hawaii",15,007
Hawaii,"Maui County, Hawaii",15,009
Idaho,"Ada County, Idaho",16,001
Idaho,"Adams County, Idaho",16,003
Idaho,"Bannock County, Idaho",16,005
Idaho,"Bear Lake County, Idaho",16,007
Idaho,"Benewah County, Idaho",16,009
Idaho,"Bingham County, Idaho",16,011
Idaho,"Blaine County, Idaho",16,013
Idaho,"Boise County, Idaho",16,015
Idaho,"Bonner County, Idaho",16,017
Idaho,"Bonneville County, Idaho",16,019
Idaho,"Boundary County, Idaho",16,021
Idaho,"Butte County, Idaho",16,023
Idaho,"Camas County, Idaho",16,025
Idaho,"Canyon County, Idaho",16,027
Idaho,"Caribou County, Idaho",16,029
Idaho,"Cassia County, Idaho",16,031
Idaho,"Clark County, Idaho",16,033
Idaho,"Clearwater County, Idaho",16,035
Idaho,"Custer County, Idaho",16,037
Idaho,"Elmore County, Idaho",16,039
Idaho,"Franklin County, Idaho",16,041
Idaho,"Fremont County, Idaho",16,043
Idaho,"Gem County, Idaho",16,045
Idaho,"Gooding County, Idaho",16,047
Idaho,"Idaho County, Idaho",16,049
Idaho,"Jefferson County, Idaho",16,051
Idaho,"Jerome County, Idaho",16,053
Idaho,"Kootenai County, Idaho",16,055
Idaho,"Latah County, Idaho",16,057
Idaho,"Lemhi County, Idaho",16,059
Idaho,"Lewis County, Idaho",16,061
Idaho,"Lincoln County, Idaho",16,063
Idaho,"Madison County, Idaho",16,065
Idaho,"Minidoka County, Idaho",16,067
Idaho,"Nez Perce County, Idaho",16,069
Idaho,"Oneida County, Idaho",16,071
Idaho,"Owyhee County, Idaho",16,073
Idaho,"Payette County, Idaho",16,075
Idaho,"Power County, Idaho",16,077
Idaho,"Shoshone County, Idaho",16,079
Idaho,"Teton County, Idaho",16,081
Idaho,"Twin Falls County, Idaho",16,083
Idaho,"Valley County, Idaho",16,085
Idaho,"Washington County, Idaho",16,087
Illinois,"Adams County, Illinois",17,001
Illinois,"Alexander County, Illinois",17,003
Illinois,"Bond County, Illinois",17,005
Illinois,"Boone County, Illinois",17,007
Illinois,"Brown County, Illinois",17,009
Illinois,"Bureau County, Illinois",17,011
Illinois,"Calhoun County, Illinois",17,013
Illinois,"Carroll County, Illinois",17,015
Illinois,"Cass County, Illinois",17,017
Illinois,"Champaign County, Illinois",17,019
Illinois,"Christian County, Illinois",17,021
Illinois,"Clark County, Illinois",17,023
Illinois,"Clay County, Illinois",17,025
Illinois,"Clinton County, Illinois",17,027
Illinois,"Coles County, Illinois",17,029
Illinois,"Cook County, Illinois",17,031
Illinois,"Crawford County, Illinois",17,033
Illinois,"Cumberland County, Illinois",17,035
Illinois,"De Witt County, Illinois",17,039
Illinois,"DeKalb County, Illinois",17,037
Illinois,"Douglas County, Illinois",17,041
Illinois,"DuPage County, Illinois",17,043
Illinois,"Edgar County, Illinois",17,045
Illinois,"Edwards County, Illinois",17,047
Illinois,"Effingham County, Illinois",17,049
Illinois,"Fayette County, Illinois",17,051
Illinois,"Ford County, Illinois",17,053
Illinois,"Franklin County, Illinois",17,055
Illinois,"Fulton County, Illinois",17,057
Illinois,"Gallatin County, Illinois",17,059
Illinois,"Greene County, Illinois",17,061
Illinois,"Grundy County, Illinois",17,063
Illinois,"Hamilton County, Illinois",17,065
Illinois,"Hancock County, Illinois",17,067
Illinois,"Hardin County, Illinois",17,069
Illinois,"Henderson County, Illinois",17,071
Illinois,"Henry County, Illinois",17,073
Illinois,"Iroquois County, Illinois",17,075
Illinois,"Jackson County, Illinois",17,077
Illinois,"Jasper County, Illinois",17,079
Illinois,"Jefferson County, Illinois",17,081
Illinois,"Jersey County, Illinois",17,083
Illinois,"Jo Daviess County, Illinois",17,085
Illinois,"Johnson County, Illinois",17,087
Illinois,"Kane County, Illinois",17,089
Illinois,"Kankakee County, Illinois",17,091
Illinois,"Kendall County, Illinois",17,093
Illinois,"Knox County, Illinois",17,095
Illinois,"LaSalle County, Illinois",17,099
Illinois,"Lake County, Illinois",17,097
Illinois,"Lawrence County, Illinois",17,101
Illinois,"Lee County, Illinois",17,103
Illinois,"Livingston County, Illinois",17,105
Illinois,"Logan County, Illinois",17,107
Illinois,"Macon County, Illinois",17,115
Illinois,"Macoupin County, Illinois",17,117
Illinois,"Madison County, Illinois",17,119
Illinois,"Marion County, Illinois",17,121
Illinois,"Marshall County, Illinois",17,123
Illinois,"Mason County, Illinois",17,125
Illinois,"Massac County, Illinois",17,127
Illinois,"McDonough County, Illinois",17,109
Illinois,"McHenry County, Illinois",17,111
Illinois,"McLean County, Illinois",17,113
Illinois,"Menard County, Illinois",17,129
Illinois,"Mercer County, Illinois",17,131
Illinois,"Monroe County, Illinois",17,133
Illinois,"Montgomery County, Illinois",17,135
Illinois,"Morgan County, Illinois",17,137
Illinois,"Moultrie County, Illinois",17,139
Illinois,"Ogle County, Illinois",17,141
Illinois,"Peoria County, Illinois",17,143
Illinois,"Perry County, Illinois",17,145
Illinois,"Piatt County, Illinois",17,147
Illinois,"Pike County, Illinois",17,149
Illinois,"Pope County, Illinois",17,151
